"","ensembl_gene_id","entrezgene","external_gene_id","chromosome_name","start_position","end_position","Module.Color","Module.name","kME.CD1.turquoise","kME.CD2.blue","kME.CD3.brown","kME.CD4.yellow","kME.CD5.green","kME.CD6.red","kME.CD7.black","kME.CD8.pink","kME.CD9.magenta","kME.CD10.purple","kME.CD11.greenyellow","kME.CD12.tan","kME.CD13.salmon"
"ENSG00000175931","ENSG00000175931",63893,"UBE2O","17",74385532,74449288,"turquoise","CD1",0.690231125085826,0.0191525511919562,-0.401129006978401,-0.32950542413038,0.0479275278848574,0.0644630733767433,-0.327187159065733,0.420896854122319,0.414906510294602,0.335941961886628,-0.293724178577238,-0.0999945064793196,0.438380378325601
"ENSG00000176009","ENSG00000176009",56676,"ASCL3","11",8959119,8964580,"blue","CD2",-0.132658989634225,0.541765926600812,-0.181664308977547,-0.0750310733437798,-0.285588106586833,0.250391566800825,-0.347936378357323,0.114681910805768,-0.119374871610633,-0.251608483754993,0.0140912842394845,0.0495287183102069,-0.184658155426578
"ENSG00000176014","ENSG00000176014",84617,"TUBB6","18",12307668,12344319,"grey","CD0",-0.150482072249105,0.156640116791664,0.00155903795820985,0.31165812758312,-0.250259494594541,0.105215173973653,-0.12419478433424,0.0544744089403156,0.0613766358669974,-0.261664087274433,0.218017430117493,0.311835542446303,-0.255757285218876
"ENSG00000176020","ENSG00000176020",386724,"AMIGO3","3",49754267,49761349,"turquoise","CD1",0.458873844260057,-0.00409295814792148,-0.186945709958052,-0.0599871272718481,-0.00117783448151624,0.152992639677479,-0.157517633701149,0.368447942090055,0.41693311895616,0.195715619853328,-0.131085412833441,-0.00345602383373577,0.248181326361397
"ENSG00000176029","ENSG00000176029",56673,"C11orf16","11",8941623,8954553,"blue","CD2",-0.177727703715071,0.565761944034228,-0.16615282738522,0.0764095966648894,-0.429126059262352,0.49755447076002,-0.417276094159197,0.287912027033672,-0.0537296968401011,-0.359555428959548,0.0392535570654255,0.10302785286733,-0.334260275021891
"ENSG00000176046","ENSG00000176046",26471,"NUPR1","16",28548606,28550495,"yellow","CD4",-0.104201465651887,0.0564461475295694,0.105297489388646,0.400508314680605,-0.334538724399216,0.250703443911105,-0.108998816353755,0.203222632057678,0.261690147593723,-0.265478444273799,0.281987854100651,0.298421133097153,-0.341529362434184
"ENSG00000176049","ENSG00000176049",9832,"JAKMIP2","5",146967990,147162338,"green","CD5",0.0785480336336926,-0.449322173357807,0.0674827649002831,-0.162869371609461,0.599142970614151,-0.380389957241676,0.481676803874212,-0.356609096372843,-0.271749388163241,0.413157294074046,-0.234488500178327,-0.257774174860791,0.447355942878613
"ENSG00000176076","ENSG00000176076",23630,"KCNE1L","X",108866929,108868393,"blue","CD2",-0.0953491033718702,0.421152535376658,-0.0260102929702102,0.109979244157631,-0.260459028269901,0.337967641233155,-0.285458503849262,0.226492730035872,-0.0253727127704475,-0.183348868424059,0.0439627410799234,0.113871946391706,-0.240691487112282
"ENSG00000176092","ENSG00000176092",55057,"AIM1L","1",26648350,26680621,"blue","CD2",-0.0768370819278522,0.585287491048451,-0.154010312778676,-0.0245827430642214,-0.316758215460829,0.421602935686257,-0.352630522678959,0.280394529152767,-0.0103869064225673,-0.256520666104053,0.0385957714023891,0.147998075018881,-0.233370557594356
"ENSG00000176101","ENSG00000176101",8636,"SSNA1","9",140083099,140084822,"turquoise","CD1",0.420237788447581,-0.0888027883922505,0.141056442751598,-0.215209484239645,0.0883071237326607,0.118734655487455,-0.0643955260959725,0.30767526765721,0.378162291431579,0.388060654272856,-0.0558507295736428,-0.0226964450439802,0.17125894220852
"ENSG00000176102","ENSG00000176102",1479,"CSTF3","11",33098734,33183917,"grey","CD0",0.0247207452270622,-0.309891768271947,-0.0212424820579995,-0.0921492568255839,0.443579551940117,-0.350283659209247,0.395125704811954,-0.332367586423202,-0.177550211016082,0.316737189508144,-0.0495654103566906,-0.118562526555052,0.306174652296459
"ENSG00000176105","ENSG00000176105",7525,"YES1","18",721588,812547,"yellow","CD4",-0.56772037751037,-0.142361489385897,0.586177802095438,0.712971433210513,-0.236474180532132,-0.172011510464136,0.359720791707023,-0.296452064371577,-0.0455847429749101,-0.516811882943542,0.238856140587499,0.0430424912503633,-0.557550754960195
"ENSG00000176108","ENSG00000176108",79643,"CHMP6","17",78965398,78983317,"grey","CD0",0.319486676317974,0.000359404866422285,-0.0787144958059925,-0.10992701902717,0.0829728834018872,0.136658964734576,-0.0984434172922721,0.246562098004345,0.179240621628072,0.305604629369644,-0.0668017773770122,0.0799465684715471,0.13639418112604
"ENSG00000176124","ENSG00000176124",101929481,"DLEU1","13",50656307,51297372,"grey","CD0",-0.146767953940734,0.135369097738062,-0.0047601542717436,0.0679765056218929,-0.0548102181897638,-0.0267643412481378,0.027603580718707,-0.045862796237232,-0.0540796192708984,-0.11860195944843,0.0947535100033741,0.085075453706695,-0.127560482135221
"ENSG00000176136","ENSG00000176136",4161,"MC5R","18",13824154,13826861,"blue","CD2",-0.112094641885158,0.476382569145087,-0.128973469863065,-0.131666817717398,-0.178730800216553,0.181974353730049,-0.245022934505666,0.0501139760300645,-0.139841181314852,-0.169026869610174,-0.0391765172288386,0.0557551098050956,-0.101377347553833
"ENSG00000176142","ENSG00000176142",55254,"TMEM39A","3",119148347,119187677,"grey","CD0",-0.141991814996316,-0.0730476779321662,0.258794191864361,0.173413353770762,-0.108480768277892,0.0155146677095153,0.122847714079517,-0.0369158428972666,0.143428194695824,-0.106086222165492,0.165816532442778,0.0288325072182637,-0.192279195048845
"ENSG00000176148","ENSG00000176148",55346,"TCP11L1","11",33060963,33127489,"grey","CD0",0.127778188387288,0.270481284002388,-0.338697126917285,-0.289907416773727,0.0230501836469596,0.131804632591597,-0.247339277707303,0.109125083229352,-0.170097057206642,0.0926322205106834,-0.128169793032311,-0.0264219430434875,0.155772979534573
"ENSG00000176153","ENSG00000176153",2877,"GPX2","14",65405870,65409531,"blue","CD2",-0.131646822407317,0.604222114071346,-0.223169478029445,-0.0263633281415857,-0.387688846509714,0.315098893662985,-0.441291480999148,0.196131000622018,-0.0827860314357897,-0.306712783905207,0.0321370316327331,0.130767108717927,-0.256232620378845
"ENSG00000176155","ENSG00000176155",284001,"CCDC57","17",80059336,80170706,"pink","CD8",0.197444676219867,0.355548269961609,-0.287935964751927,-0.0747025395295806,-0.307748686373375,0.451205857146685,-0.475569521025806,0.498301100767882,0.211359512306704,-0.145820375511893,-0.135844433042539,0.152503910987803,-0.0576639215365911
"ENSG00000176165","ENSG00000176165",2290,"FOXG1","14",29235050,29238870,"grey","CD0",0.161503848586785,-0.105071793892654,-0.23583419385108,0.0365558281564705,0.237693181982152,-0.0348324690218305,0.111258187696983,0.0511062707754657,-0.0497176162783246,0.133689601644852,-0.188619294490958,0.0373429493820279,0.231517438597037
"ENSG00000176170","ENSG00000176170",8877,"SPHK1","17",74372665,74383941,"blue","CD2",-0.0754789779597739,0.429328008987961,-0.0999124456467502,0.00343090273661176,-0.276950817282206,0.318324248626668,-0.297957563727516,0.216814464296138,0.0235519658911019,-0.182972034954947,0.193654255932961,0.259475179651568,-0.206866311022977
"ENSG00000176171","ENSG00000176171",664,"BNIP3","10",133781578,133795435,"grey","CD0",0.111760129324294,-0.268746017677075,-0.0771552399187002,-0.114594079615531,0.48630757622657,-0.266541269140689,0.352679147593775,-0.222580918938643,-0.188803451478281,0.274610197537224,-0.244634823727487,-0.140395113557346,0.406032931487038
"ENSG00000176194","ENSG00000176194",1149,"CIDEA","18",12254318,12277594,"grey","CD0",0.29112613665114,0.0227288083757791,-0.0878956913181093,-0.372690905613406,0.281234296285638,-0.00552063699530397,-0.0115556529451222,0.0563412564475824,-0.00548982441504439,0.416864206349663,-0.203636292736769,-0.0935760709403433,0.357003014454155
"ENSG00000176204","ENSG00000176204",80059,"LRRTM4","2",76974845,77820445,"grey","CD0",0.225219273680244,-0.315088466671519,-0.269844958271884,-0.29975250588981,0.533685156134128,-0.317669762756894,0.253051196805674,-0.218934478312381,-0.237163994412894,0.426553916708487,-0.185694425060763,-0.127100504348186,0.538869138651201
"ENSG00000176227","ENSG00000176227",NA,"CTAGE15","7",143268819,143271478,"blue","CD2",-0.146743195639153,0.531236430168758,-0.199265798296984,-0.0218634046587844,-0.283431333298786,0.223586124049718,-0.321521169310563,0.106954422621379,-0.153319769994368,-0.286773327088067,0.0198175349829502,0.0950688867237655,-0.189821341744988
"ENSG00000176248","ENSG00000176248",29882,"ANAPC2","9",140069236,140082989,"turquoise","CD1",0.53020710636658,-0.159148713697426,0.0991546159295929,-0.151318745458541,0.064310896191122,-0.0482906663479197,-0.0590516693387571,0.286791862860989,0.538770316434362,0.380898189955577,-0.0826381537310266,-0.107465307180448,0.248705981371573
"ENSG00000176293","ENSG00000176293",7694,"ZNF135","19",58570607,58597677,"grey","CD0",0.026266447867981,-0.142926439028111,0.213111240291782,0.0294306547310907,0.0461669748731921,-0.084239909897414,0.151033665915567,-0.0199213905765635,0.0860892646146509,-0.00280125962109048,-0.141602981792077,0.0995939584219028,0.0230715426613301
"ENSG00000176340","ENSG00000176340",1351,"COX8A","11",63742079,63744015,"purple","CD10",0.376188527975123,-0.184802477076871,-0.126716349723752,-0.260872499043552,0.440515862188212,-0.0175258643119855,0.0721294507574496,0.0920491807400147,0.0243939033942916,0.648736844985712,-0.0488745672598689,-0.0614186416978981,0.394933132721099
"ENSG00000176371","ENSG00000176371",54993,"ZSCAN2","15",85144217,85171027,"grey","CD0",0.182604646282552,0.00262015584675717,-0.0392435520779828,-0.0377871891870315,0.00677438917083977,0.233494728281434,-0.085906262875182,0.252255225649293,0.179385453341765,0.16086821448851,-0.00154156809622318,-0.0117431218572086,0.0791544456573201
"ENSG00000176383","ENSG00000176383",79369,"B3GNT4","12",122688090,122693499,"blue","CD2",0.319395280419695,0.400805042718772,-0.395099983397105,-0.274699307369477,-0.124021460488559,0.331752294183067,-0.45141296365721,0.434235170157551,0.126758213969847,0.0860685666157177,-0.141252343427332,0.032815959946313,0.11575349381712
"ENSG00000176387","ENSG00000176387",3291,"HSD11B2","16",67464555,67471456,"grey","CD0",0.0141876629618214,0.381289011628545,-0.114215514603139,0.0758809750401868,-0.27591163064502,0.264049839524711,-0.287336415098541,0.236631251149775,0.155260450392189,-0.175667423803991,0.0236713991389021,-0.056374387569438,-0.159511709730108
"ENSG00000176390","ENSG00000176390",51379,"CRLF3","17",29096406,29151794,"grey","CD0",-0.182356448943726,-0.261558403588751,0.0580284227322733,-0.056505257123027,0.232364338113257,-0.301928242790609,0.320169040477091,-0.339680895030554,-0.233938662629381,0.00767371482634925,0.15082509637648,0.0192222243837812,0.0784630918322107
"ENSG00000176393","ENSG00000176393",6051,"RNPEP","1",201951500,201975275,"grey","CD0",0.162452898013113,-0.0643460996536802,0.0392902604077098,0.0275139669029386,-0.00703437194410374,-0.016465171523931,0.00574466049875433,0.100268743258685,0.213787186242628,0.120717083589131,0.196612990699545,0.143553079844026,0.0511476554913195
"ENSG00000176406","ENSG00000176406",9699,"RIMS2","8",104512976,105268322,"turquoise","CD1",0.477122797447563,-0.124485805571073,-0.33074543808122,-0.298577218649954,0.31351608661227,-0.0346290737712089,-0.0352884085159184,0.19599036952862,0.0966403054925951,0.38942261099457,-0.237380435716348,-0.111537432163692,0.474784732089614
"ENSG00000176407","ENSG00000176407",56888,"KCMF1","2",85198216,85286595,"green","CD5",0.309582363585244,-0.272587005685291,-0.344095048733605,-0.379144065462689,0.571669535549949,-0.162629428544452,0.167688822215931,-0.0906976102768721,-0.202557340284172,0.540602842738616,-0.181666700527035,-0.0936654424869537,0.548996722576644
"ENSG00000176444","ENSG00000176444",1196,"CLK2","1",155232659,155248282,"grey","CD0",0.122773228630459,-0.0719582357873555,0.210863500998104,0.199264252913582,-0.139414311635449,0.00899528615247328,-0.00496718846960285,0.159577117100872,0.388954286394688,-0.00489486288435307,0.0656181193158431,0.0636807328922737,-0.0845907636237024
"ENSG00000176454","ENSG00000176454",254531,"LPCAT4","15",34651106,34659479,"turquoise","CD1",0.754363802426451,-0.0597988217790206,-0.442174369146131,-0.425941750619186,0.219505709027771,0.109619894687915,-0.269116393702026,0.444915624338655,0.333250879912867,0.484710538256533,-0.341063475608893,0.0389012989819071,0.603604667370761
"ENSG00000176463","ENSG00000176463",28232,"SLCO3A1","15",92396925,92715665,"brown","CD3",0.00551952998992698,-0.159932561678866,0.633852884572133,-0.0447944928304251,-0.0027614346085492,-0.199871080190363,0.23797294950725,-0.10764417846412,0.280499784526075,0.0793731053902175,0.0316366086394755,-0.199721310600175,-0.0807250075272011
"ENSG00000176473","ENSG00000176473",79446,"WDR25","14",100842755,100996640,"turquoise","CD1",0.498985911563531,-0.0811259318134681,-0.184412258353481,-0.148148599672308,0.0915265969540222,0.215461068309999,-0.153537202896505,0.405982945983778,0.354462415345737,0.381919244278831,-0.130972582147915,-0.048750555114326,0.267420903230664
"ENSG00000176476","ENSG00000176476",112869,"CCDC101","16",28565236,28603111,"grey","CD0",0.0102986577703022,0.13312924275177,0.0923140445293641,0.0360445092529033,-0.15176934825579,0.149908425571794,-0.0620504439887053,0.112823823233563,0.109592379900962,-0.0618644582442743,0.0653690346032984,0.111831444316031,-0.0865549448993685
"ENSG00000176485","ENSG00000176485",11145,"PLA2G16","11",63340667,63384355,"brown","CD3",-0.388260757473273,-0.196657140959626,0.896872832658713,0.301440905131965,-0.16559988660041,-0.19351176571513,0.336603727489466,-0.293259600022097,0.143275884286212,-0.195506364190367,0.263688494984377,-0.0836081349604568,-0.426062475399146
"ENSG00000176533","ENSG00000176533",2788,"GNG7","19",2511217,2702707,"magenta","CD9",0.183288004541707,0.0593333190800735,0.139301499182686,0.0810937948187919,-0.23402491787872,0.142377696639775,-0.194188994961892,0.301466292885277,0.359701051732361,-0.0649454779105497,-0.0834713204303224,-0.0479250896668761,-0.0738937937439812
"ENSG00000176595","ENSG00000176595",9920,"KBTBD11","8",1922044,1955102,"grey","CD0",0.251857054557577,-0.114856026318296,-0.143684530327876,0.0937623662228464,0.160375649629444,-0.0336840524814832,0.0858274514575081,0.0665701331864901,0.089605137719631,0.134372409124235,-0.195239357552891,-0.00978873482466222,0.301744387997316
"ENSG00000176601","ENSG00000176601",80122,"MAP3K19","2",135722061,135805038,"blue","CD2",-0.175973599059011,0.5858918376208,-0.141972707978419,-0.060605318460885,-0.348387945742744,0.263703142983387,-0.365968811918539,0.115777733703047,-0.135909440130165,-0.342094713634673,0.0252315080656953,0.0872114580455,-0.231020811668217
"ENSG00000176619","ENSG00000176619",84823,"LMNB2","19",2427636,2456994,"turquoise","CD1",0.454095548567253,0.0429651184462931,-0.162777210091668,0.1142732386384,-0.237006017875035,0.234675035653482,-0.305488797921495,0.512247232101667,0.564263423750281,0.0394142842629605,-0.0223480905096091,0.0692055643869976,0.0432907381448108
"ENSG00000176624","ENSG00000176624",51320,"MEX3C","18",48700920,48744674,"brown","CD3",-0.304411067914685,-0.250000899325212,0.337549847375807,0.300250780619376,0.0662249802169452,-0.262650208548876,0.434864063971092,-0.310055176090526,-0.0864021886894065,-0.242933672456685,0.0308495272014319,-0.0191081716396704,-0.140023653489347
"ENSG00000176658","ENSG00000176658",4642,"MYO1D","17",30819540,31204195,"brown","CD3",-0.223554405929682,-0.302845107868701,0.814519274097065,0.111646092527013,-0.0143401454186055,-0.277467515479244,0.388497734947314,-0.27122620694532,0.169466996995068,-0.0636243610471573,0.130563108271291,-0.0617884657155107,-0.216662649583944
"ENSG00000176678","ENSG00000176678",2300,"FOXL1","16",86609974,86615303,"blue","CD2",-0.0389020896879299,0.466684629470691,-0.171174620498957,0.0859163988102507,-0.33713443274602,0.496458649130822,-0.39973421163868,0.362397318219842,0.047902872893389,-0.212746345550082,0.0148605997119638,0.200136185940268,-0.243889826310992
"ENSG00000176681","ENSG00000176681",474170,"LRRC37A","17",44370099,44415160,"grey","CD0",0.0145349597380424,-0.0444325717231362,-0.0743829585528929,0.0422878532385239,-0.0774466672298278,0.120314035604754,-0.10351872115477,0.11594271496419,0.0640369890652848,-0.0653215029365716,-0.152373539130757,0.010609819709809,-0.0252603815650475
"ENSG00000176692","ENSG00000176692",2303,"FOXC2","16",86600857,86602539,"red","CD6",-0.0198984822804727,0.427779190560454,-0.141032392072179,0.148401313483149,-0.473861450068852,0.576515889655234,-0.468594784316015,0.482942448907866,0.213253518776633,-0.32674326975078,0.158977806646473,0.340342233240059,-0.335993075185327
"ENSG00000176697","ENSG00000176697",627,"BDNF","11",27676440,27743605,"grey","CD0",0.247287507724241,-0.135759888480554,-0.242378422358653,-0.360462970738495,0.336637322036478,-0.0401979706087328,0.06404573006225,0.0200514122512961,-0.141686614116374,0.337866325493511,-0.131157873191881,0.00826853678600292,0.320581397793671
"ENSG00000176714","ENSG00000176714",79635,"CCDC121","2",27848506,27851879,"yellow","CD4",-0.2692763484351,-0.0431550464282324,0.326852233335345,0.457705425853843,-0.1935848828745,0.0223061380478124,0.148800310591476,-0.0303149002822274,0.0520905039032088,-0.313038768550796,0.0687498904847155,0.0739673033511553,-0.29881538461208
"ENSG00000176728","ENSG00000176728",83869,"TTTY14","Y",21034387,21239302,"red","CD6",0.0823199970232266,0.164616946441469,-0.110431986257045,0.0580071517456369,-0.21259068865958,0.484925861684782,-0.26380538459294,0.392365458250639,0.177903633790697,-0.082663654238988,0.00590474901474434,0.191803498730308,-0.115549594108073
"ENSG00000176749","ENSG00000176749",8851,"CDK5R1","17",30813637,30818274,"grey","CD0",0.361121897575184,-0.105647299190875,-0.356787474934811,-0.255887173240827,0.355019283421097,-0.237148929066862,0.066143801930344,-0.0127351567335512,0.0011905370875245,0.271703473164437,-0.22718744622769,-0.170122196254244,0.451347888718615
"ENSG00000176783","ENSG00000176783",80230,"RUFY1","5",178977559,179037027,"grey","CD0",0.0158321659274407,-0.160857382159976,0.22659962360301,0.332655584770398,-0.186947493004254,-0.0418324211976134,0.0438531092677104,0.0857294016629943,0.335911726094713,-0.123381415764523,0.200282849949728,0.10975702894389,-0.163006768758123
"ENSG00000176788","ENSG00000176788",10409,"BASP1","5",17065707,17276943,"turquoise","CD1",0.665665339272894,-0.0979236240064574,-0.426130713538374,-0.464790096363038,0.420907216640819,-0.0499487726814291,-0.0921050494775349,0.222046225989867,0.156158314829912,0.557724494874486,-0.320129809102668,-0.152585051930492,0.66787443626633
"ENSG00000176826","ENSG00000176826",360132,"FKBP9L","7",55748767,55780945,"yellow","CD4",0.0310283062342456,-0.00335662061618962,-0.0013621910644185,0.391108398769608,-0.0940782594297413,0.0982461955809868,-0.0515744205555134,0.146004945421416,0.0905998980564332,-0.0698622261351847,-0.0403320861455408,0.135411039312907,-0.0586485573075364
"ENSG00000176834","ENSG00000176834",101928274,"VSIG10","12",118501398,118573831,"grey","CD0",-0.166947277646519,0.134260061761662,0.0716558054601908,0.138269324600901,-0.213449759798845,0.128828101005625,-0.111816082943652,0.017846910574426,-0.015842173880859,-0.206881855863606,0.0127891198858103,0.103622222370702,-0.215408302669192
"ENSG00000176842","ENSG00000176842",10265,"IRX5","16",54964774,54968397,"blue","CD2",-0.0517405880416931,0.494750685607774,-0.156582997512655,0.0195500746129948,-0.333130138033699,0.40655024267834,-0.375597492349626,0.291596046946121,0.0524717698239973,-0.228450825371334,0.0536648644791916,0.112321484500546,-0.224442421197152
"ENSG00000176871","ENSG00000176871",55884,"WSB2","12",118470712,118500235,"grey","CD0",0.226082110651526,-0.174154180291098,-0.296323164158543,-0.334792274956564,0.512408170787186,-0.154641751659843,0.210654593331977,-0.114534860839443,-0.269079996121419,0.343455023867426,-0.256395920987522,-0.126899225415578,0.502377878060658
"ENSG00000176884","ENSG00000176884",2902,"GRIN1","9",140032842,140063207,"turquoise","CD1",0.622947101109273,0.0838937961458052,-0.383050683952919,-0.209306639932267,-0.114386077928947,0.147291536558306,-0.432699342517092,0.498254817402093,0.4352426033772,0.166963965292814,-0.243259205055403,0.0306858904801198,0.300826305394736
"ENSG00000176887","ENSG00000176887",6664,"SOX11","2",5832799,5841516,"grey","CD0",0.0793112389550835,0.153976908190734,-0.0884838469464798,0.0836874051259208,-0.0794070034125844,0.202596907868532,-0.138495374340141,0.224222709737725,0.0520947771395401,-0.0148908352297531,0.0207038209814219,0.115326312423191,-0.0721922812288595
"ENSG00000176890","ENSG00000176890",7298,"TYMS","18",657604,673578,"brown","CD3",-0.297267312134891,-0.179382905510709,0.757889068414429,0.0944615743848966,-0.00555794027745991,-0.247736847950465,0.332670054983306,-0.326375824420147,0.00164900236296158,-0.0408963455744898,0.181885990704386,-0.0895965805468664,-0.243540242825157
"ENSG00000176894","ENSG00000176894",5827,"PXMP2","12",133264192,133297276,"yellow","CD4",0.0254132987584778,-0.0494624922615007,-0.0282892719128963,0.410308511991862,-0.137451844828184,0.152863635734308,-0.0526033703823819,0.19482731825028,0.206367185717654,-0.0640273836409086,0.0996796634874551,0.142001680030548,-0.16412601277093
"ENSG00000176903","ENSG00000176903",9240,"PNMA1","14",74178494,74181128,"green","CD5",0.309465876403034,-0.441613011980385,-0.181514612875048,-0.398189666103585,0.790589743521361,-0.401170350884729,0.434046528270692,-0.292071950802324,-0.210875139393549,0.693332947498506,-0.164679694262981,-0.221182074778248,0.668766905409692
"ENSG00000176907","ENSG00000176907",56892,"C8orf4","8",40010989,40012821,"grey","CD0",-0.0524426004340383,-0.219967725586473,-0.0166018158494915,-0.0394165235259368,0.301015700819044,-0.212252462814273,0.285894656128499,-0.203549459931365,-0.186260626373696,0.101273055922693,-0.0703807430760987,0.209661460007561,0.149645144336549
"ENSG00000176919","ENSG00000176919",733,"C8G","9",139839698,139841426,"grey","CD0",0.00860345011115661,0.374951041388275,-0.0731034315530764,0.0844855155119711,-0.258266521206515,0.396335394646588,-0.297321293767303,0.316134919313088,0.0923733989756564,-0.129828413728083,-0.0263720749931642,0.0871430331620281,-0.19858574023915
"ENSG00000176920","ENSG00000176920",2524,"FUT2","19",49199228,49209207,"red","CD6",0.0587294511001011,0.369342043447344,-0.180999302401395,-0.0935982922584741,-0.200489834239249,0.520793681220104,-0.320659331887019,0.34396012625904,0.0318514681987447,-0.0722289039952806,-0.0960218285538835,0.0245914056833877,-0.0844886679848875
"ENSG00000176953","ENSG00000176953",84901,"NFATC2IP","16",28962128,28978418,"grey","CD0",0.252693772923154,-0.230334012780243,0.0427738862918481,-0.0961806586730474,0.170113096666465,-0.233382718363108,0.0918883373508555,-0.000337538062004728,0.197115821820675,0.243368302952083,-0.0576614005361023,-0.0653909675944873,0.234036419387569
"ENSG00000176956","ENSG00000176956",4062,"LY6H","8",144239331,144242128,"turquoise","CD1",0.483123481501898,-0.154837820388294,-0.218715375100452,-0.122237233818843,0.173541473001387,-0.0351016044756775,-0.0489196134695959,0.207565628872696,0.308605221455514,0.348531215776131,-0.17105341166254,-0.0949083138591143,0.282192781256532
"ENSG00000176974","ENSG00000176974",102466733,"SHMT1","17",18231187,18266856,"grey","CD0",-0.32595333716125,0.229915183586925,0.159581888838397,0.195108279399498,-0.275693839106085,-0.0152974539707307,-0.0312656636068465,-0.126704600074876,-0.0586795503064946,-0.336272007397752,0.247121308945138,0.0278042342030879,-0.312989326051174
"ENSG00000176986","ENSG00000176986",9632,"SEC24C","10",75504120,75531919,"turquoise","CD1",0.424557167738039,-0.318249523316232,0.116943738800097,-0.0195651007256616,0.0545068932622338,-0.16822265792099,0.0345907602677232,0.111814098064292,0.489065743584551,0.288802953735694,-0.0708691201998394,-0.189858372793382,0.251742527979531
"ENSG00000176998","ENSG00000176998",54435,"HCG4","6",29758816,29760850,"grey","CD0",0.00944968855786528,0.129195031509185,-0.042060700884921,-0.0098378795852364,-0.0117928293884153,0.0665121494199857,-0.0598762792732114,0.0468114887912844,-0.0243621853100717,0.0263252200109767,0.0300281243168145,0.00206233925363123,-0.0140477397146788
"ENSG00000177000","ENSG00000177000",4524,"MTHFR","1",11845780,11866977,"grey","CD0",0.106561978035427,0.21203930104129,-0.201224278392922,0.0364316400606065,-0.252433100493686,0.150470671299638,-0.275204721943968,0.257478812522305,0.190775603689237,-0.202897971236424,0.0375726489067332,0.0772697403262365,-0.0884503618081125
"ENSG00000177030","ENSG00000177030",101927373,"DEAF1","11",644233,706715,"turquoise","CD1",0.678933532233518,-0.0345875658105215,-0.341827136128021,-0.131242598284079,-0.02154882715343,0.172389386222749,-0.37487269804541,0.519090172488854,0.50199133526077,0.355373072012367,-0.13393863220248,-0.0607815079388738,0.282464902843082
"ENSG00000177042","ENSG00000177042",283232,"TMEM80","11",695428,705028,"grey","CD0",0.0753619267459121,-0.0111135517464904,0.0644357271677583,0.0893064236298245,-0.0845998499314534,0.160818400898235,-0.0786421820476922,0.19713414767008,0.161833983412744,0.000683153650869599,-0.0220938767909093,0.0820841857112215,-0.0608749080952021
"ENSG00000177045","ENSG00000177045",147912,"SIX5","19",46268043,46272484,"grey","CD0",-0.0626101461398573,0.352745924198405,-0.119976642057423,0.288186208478644,-0.441589381386622,0.425984039830389,-0.352715360746579,0.360586363600459,0.196710898319773,-0.364706256819103,0.0959349850328902,0.310276223642282,-0.306311531354045
"ENSG00000177047","ENSG00000177047",3467,"IFNW1","9",21140631,21142144,"red","CD6",0.0552469789488941,0.331735196478644,-0.162636569873587,0.0148993323557602,-0.255938657531011,0.489366615983739,-0.322015856028329,0.351767375689096,0.113026305960096,-0.130798576184719,0.00187830131861087,0.119414310493414,-0.122921467227529
"ENSG00000177051","ENSG00000177051",23403,"FBXO46","19",46213887,46234162,"magenta","CD9",0.230669228920305,0.113048697820308,-0.0564077017344866,0.0959119346516797,-0.201939043281413,0.110125460151632,-0.216013398167494,0.29595111520318,0.333342937250718,-0.045624952131626,-0.0416808299477241,0.107533335299334,-0.0212245207606564
"ENSG00000177054","ENSG00000177054",54503,"ZDHHC13","11",19138646,19197969,"green","CD5",0.164588001982522,-0.489195092465821,0.000233560263608183,-0.21210430453263,0.631507624285024,-0.511963418225418,0.513809736743495,-0.395208088622622,-0.181841481491817,0.485619535496631,-0.0806173349268963,-0.205430247930339,0.523988084206262
"ENSG00000177082","ENSG00000177082",84942,"WDR73","15",85185999,85197574,"grey","CD0",0.0158906190432035,-0.0563203809992263,0.106486798287567,-0.0326254882086024,0.0323629888907895,-0.0258654873936969,0.0502780737630459,-0.0198494813905138,0.0474210008814801,0.115573552462553,0.174630095789055,0.0353719369617468,-0.00106359979273708
"ENSG00000177084","ENSG00000177084",5426,"POLE","12",133200348,133263951,"grey","CD0",0.138687047571913,0.272497324206856,-0.133321246673327,-0.0500036943108245,-0.246793266539749,0.220262629899231,-0.314917195295572,0.304256198251057,0.245363326384541,-0.0984313148761164,0.000409608038507124,0.13108347724289,-0.0638381275858945
"ENSG00000177105","ENSG00000177105",391,"RHOG","11",3848208,3862213,"brown","CD3",-0.293108989327312,0.0391563251933278,0.753621302199486,0.249981741142995,-0.320069582907808,-0.0684756611309731,0.0896826205659074,-0.123033475925529,0.210710529341313,-0.239292961696474,0.382451508289933,-0.0385557868574496,-0.455610662077099
"ENSG00000177106","ENSG00000177106",64787,"EPS8L2","11",694438,727727,"grey","CD0",0.123885167867209,0.259923866611288,-0.121015194561565,-0.0272083359755955,-0.14509160380783,0.310724887320812,-0.244594271077772,0.297740928602411,0.141076085883806,-0.00675755666742424,0.0109824617013777,0.0928595814354232,-0.0584071993439748
"ENSG00000177143","ENSG00000177143",1068,"CETN1","18",580367,581524,"blue","CD2",-0.1268575140983,0.553217122190233,-0.143882118041815,-0.0598900667738699,-0.277211780797838,0.276405012628797,-0.340719550007782,0.115711156534566,-0.0923200310271721,-0.217002276470273,0.0706949277079481,0.0255083602989344,-0.184992297119542
