# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = green
# _SET1_ NGENES = 711
# _SET1_ P = 0.00350845
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET2_     ENSG00000132382    17    4442192    4458926     30       9  150064       1.7019     0.044388
_SET2_     ENSG00000141456    17    4574679    4607632     89      10  150064      0.45528      0.32446
_SET2_     ENSG00000141480    17    4613784    4624794     21       4  150064      0.51142      0.30453
_SET2_     ENSG00000108528    17    4840425    4843546      3       1  150064      -2.0551      0.98007
_SET2_     ENSG00000091640    17    4862521    4871167     20       7  150064      0.50485      0.30683
_SET2_     ENSG00000108509    17    4871287    4890960     55      11  150064      -1.0344      0.84953
_SET2_     ENSG00000198920    17    6481468    6544247    186      18  150064      0.25986      0.39749
_SET2_     ENSG00000141505    17    7076750    7082883      7       3  150064       1.8267      0.03387
_SET2_     ENSG00000132535    17    7093209    7123021     51      12  150064       4.1164   1.9245e-05
_SET2_     ENSG00000132522    17    7214643    7218883      9       4  150064     -0.72182       0.7648
_SET2_     ENSG00000181222    17    7387685    7417933    124      10  150064       1.0455       0.1479
_SET2_     ENSG00000129245    17    7494548    7518189     44      12  150064      0.76852      0.22109
_SET2_     ENSG00000108947    17    7608520    7614696      9       3  150064      0.86016      0.19485
_SET2_     ENSG00000170004    17    7788124    7816078     42      13  150064       3.0812     0.001031
_SET2_     ENSG00000178971    17    8130191    8151362     57      11  150064      0.95843      0.16892
_SET2_     ENSG00000007237    17    9813926   10101868   1143     140  150064       1.4075     0.079644
_SET2_     ENSG00000006740    17   12692856   12894960    803      52  150064       3.3482   0.00040676
_SET2_     ENSG00000006744    17   12895708   12921504    161       8  150064       3.5741   0.00017573
_SET2_     ENSG00000133030    17   16945859   17120993    426      26  150064       1.6297     0.051579
_SET2_     ENSG00000141026    17   17380300   17396540     35       8  150064         1.15      0.12508
_SET2_     ENSG00000133027    17   17408877   17495022    246      17  150064      0.89513      0.18536
_SET2_     ENSG00000108557    17   17584787   17714767    194      22  150064       4.4856    3.635e-06
_SET2_     ENSG00000108591    17   17991200   18011285     38       6  150064       5.3403   4.6397e-08
_SET2_     ENSG00000184185    17   21279509   21323179     38      10  150064        1.502     0.066552
_SET2_     ENSG00000007171    17   26083792   26127525    117      20  150064      0.22918      0.40936
_SET2_     ENSG00000004142    17   26673659   26684545     11       5  150064    -0.041936      0.51673
_SET2_     ENSG00000109103    17   26873725   26879686      1       1  150064       1.4431      0.07449
_SET2_     ENSG00000007202    17   26941458   26972472     27      11  150064       0.2352      0.40703
_SET2_     ENSG00000109111    17   26989109   27029697     34       7  150064      0.37481       0.3539
_SET2_     ENSG00000132591    17   27181956   27188085     14       2  150064      0.26291      0.39631
_SET2_     ENSG00000132589    17   27206353   27224697     25       6  150064      -0.0818       0.5326
_SET2_     ENSG00000108684    17   31340105   32501983   3905     255  150064        3.213   0.00065679
_SET2_     ENSG00000073536    17   33455772   33469334     12       5  150064      0.42029      0.33714
_SET2_     ENSG00000056661    17   36890150   36906070     46      13  150064       2.0942     0.018121
_SET2_     ENSG00000141720    17   36921942   36956379     80      17  150064        3.476   0.00025445
_SET2_     ENSG00000161381    17   37219556   37310647    359      34  150064      0.38506       0.3501
_SET2_     ENSG00000067191    17   37329709   37353956     44      14  150064       2.2927     0.010934
_SET2_     ENSG00000171532    17   37759789   37766030      7       3  150064       2.0915     0.018242
_SET2_     ENSG00000108344    17   38137050   38154213     62       7  150064       1.6218     0.052419
_SET2_     ENSG00000008838    17   38175350   38217468     85      10  150064       1.7156     0.043118
_SET2_     ENSG00000126351    17   38214543   38250120     60      13  150064       1.7945     0.036371
_SET2_     ENSG00000108352    17   38333263   38351908     35       7  150064     -0.29419      0.61569
_SET2_     ENSG00000171475    17   38375556   38440388    115      11  150064     0.074501      0.47031
_SET2_     ENSG00000068120    17   40713485   40718295      6       2  150064      0.99183      0.16064
_SET2_     ENSG00000141699    17   40731531   40762641     46       5  150064       1.6598     0.048474
_SET2_     ENSG00000131462    17   40761694   40767252      2       1  150064      0.40981      0.34097
_SET2_     ENSG00000037042    17   40811323   40819024     12       3  150064       1.9954     0.022997
_SET2_     ENSG00000108797    17   40834631   40851832     26       6  150064       1.2925       0.0981
_SET2_     ENSG00000108861    17   41843489   41856356     33       5  150064    -0.054453      0.52171
_SET2_     ENSG00000108852    17   41952725   41987068     85       9  150064     -0.57738      0.71816
_SET2_     ENSG00000108840    17   42154114   42201070     77       9  150064    -0.031706      0.51265
_SET2_     ENSG00000108312    17   42282401   42298994     25       6  150064       2.4858    0.0064622
_SET2_     ENSG00000108309    17   42385781   42396039     18       6  150064     0.067457      0.47311
_SET2_     ENSG00000073670    17   42836399   42859214     56       8  150064       3.4876   0.00024373
_SET2_     ENSG00000184922    17   43298811   43324687     50       9  150064      0.46409      0.32129
_SET2_     ENSG00000263503    17   43678235   43679706      3       1  150064       3.0247    0.0012444
_SET2_     ENSG00000120088    17   43699267   43913194    925       7  150064       3.2905   0.00050012
_SET2_     ENSG00000186868    17   43971748   44105700    606       2  150064       2.8338    0.0022999
_SET2_     ENSG00000082641    17   46125691   46138849     27       8  150064       2.9645     0.001516
_SET2_     ENSG00000136504    17   47865917   47906458     35      14  150064       1.5142     0.064991
_SET2_     ENSG00000005882    17   48172101   48189516     58      12  150064      0.26724      0.39464
_SET2_     ENSG00000167100    17   48187404   48207246     40      14  150064      0.46341      0.32153
_SET2_     ENSG00000136444    17   48556161   48563336     13       4  150064     0.086213      0.46565
_SET2_     ENSG00000008283    17   61509665   61523739     20       6  150064     -0.63507      0.73731
_SET2_     ENSG00000180901    17   73028670   73061984    113      18  150064       2.1685     0.015062
_SET2_     ENSG00000125447    17   73232694   73258444     49       7  150064       1.2427      0.10699
_SET2_     ENSG00000132471    17   73841780   73852588     24       5  150064       1.2616      0.10355
_SET2_     ENSG00000182473    17   74077087   74117657    121      12  150064     -0.96084      0.83168
_SET2_     ENSG00000175931    17   74385532   74449288    177      23  150064        1.308     0.095437
_SET2_     ENSG00000171302    17   76987799   77005949     74      15  150064      0.45075      0.32609
_SET2_     ENSG00000171246    17   78440948   78451643     36      10  150064       3.6551   0.00012855
_SET2_     ENSG00000175866    17   79008948   79091232    396      44  150064      0.49594      0.30997
_SET2_     ENSG00000182446    17   79523913   79615495    446      18  150064       1.0178       0.1544
_SET2_     ENSG00000204237    17   79632066   79633665      2       1  150064      0.93106      0.17591
_SET2_     ENSG00000185359    17   79650356   79670168     83       9  150064      0.98937      0.16124
_SET2_     ENSG00000262814    17   79670387   79674556     17       5  150064       1.0256      0.15255
_SET2_     ENSG00000141522    17   79825597   79829282      4       1  150064      -1.6602      0.95156
_SET2_     ENSG00000197063    17   79876146   79885590      1       1  150064     -0.36381        0.642
_SET2_     ENSG00000169696    17   79934683   79975282     69      13  150064        1.893      0.02918
_SET2_     ENSG00000169750    17   79989500   79992080      5       2  150064      0.23525      0.40701
_SET2_     ENSG00000169733    17   80005778   80009707     17       2  150064       1.5536     0.060145
_SET2_     ENSG00000169727    17   80008567   80015346     13       4  150064      0.82038        0.206
_SET2_     ENSG00000169718    17   80015382   80023763     16       5  150064       1.5723      0.05794
_SET2_     ENSG00000169710    17   80036214   80056208     51      12  150064       1.0134      0.15545
_SET2_     ENSG00000141551    17   80196899   80231607     22      11  150064     -0.20011       0.5793
_SET2_     ENSG00000141562    17   80416056   80448413     82      12  150064     -0.56625      0.71439
_SET2_     ENSG00000141568    17   80477589   80602538    544      48  150064       3.0039    0.0013327
_SET2_     ENSG00000141556    17   80709940   80900724    687      26  150064     0.081727      0.46743
_SET2_     ENSG00000168502    18    8705659    8832776    434      47  150064      0.64613       0.2591
_SET2_     ENSG00000101746    18   31431064   31804916    868      48  150064       4.1669   1.5439e-05
_SET2_     ENSG00000134775    18   33877677   34360018   1301      95  150064       1.7501     0.040053
_SET2_     ENSG00000152217    18   42260138   42648475    787      78  150064     -0.39325      0.65293
_SET2_     ENSG00000101638    18   44259081   44339220    333      55  150064     -0.35014      0.63688
_SET2_     ENSG00000134030    18   46065417   46389588   1116     120  150064      0.70586      0.24014
_SET2_     ENSG00000177511    18   55018044   55038962     54       8  150064      -1.2951      0.90236
_SET2_     ENSG00000049759    18   55711599   56068772   1136      85  150064      0.99029      0.16102
_SET2_     ENSG00000122490    18   77662420   77711664    137      20  150064       4.3911   5.6392e-06
_SET2_     ENSG00000099804    19     531714     542097     55       8  150064       2.7937    0.0026054
_SET2_     ENSG00000099822    19     589893     617159     37      12  150064       1.4268     0.076816
_SET2_     ENSG00000099821    19     617223     633597     78      12  150064       1.1948      0.11608
_SET2_     ENSG00000099864    19     708953     748329    169      32  150064       1.2573      0.10432
_SET2_     ENSG00000129951    19     812518     821967     38       8  150064     -0.58649      0.72123
_SET2_     ENSG00000118046    19    1189406    1228428     86      14  150064       2.7349      0.00312
_SET2_     ENSG00000099624    19    1241749    1244824      1       1  150064       0.7134       0.2378
_SET2_     ENSG00000160953    19    1285890    1378430    160      24  150064        2.845    0.0022203
_SET2_     ENSG00000115266    19    1446300    1473243     63      12  150064       1.0229      0.15317
_SET2_     ENSG00000071655    19    1576639    1592882     26       6  150064       1.8551     0.031791
_SET2_     ENSG00000133275    19    1941188    1981337    210      17  150064       3.3737   0.00037081
_SET2_     ENSG00000065000    19    2100988    2164464    264      23  150064        2.629    0.0042824
_SET2_     ENSG00000176619    19    2427636    2456994    120      15  150064     -0.87663      0.80966
_SET2_     ENSG00000172009    19    2785458    2813599     66       6  150064       1.7468     0.040334
_SET2_     ENSG00000104964    19    3052908    3063105     19       5  150064     -0.11306      0.54501
_SET2_     ENSG00000088256    19    3094408    3124002    148      21  150064     -0.52674      0.70081
_SET2_     ENSG00000186111    19    3630181    3700477    173      23  150064     -0.54501      0.70713
_SET2_     ENSG00000007264    19    3777971    3802127     52      14  150064      -0.8101      0.79106
_SET2_     ENSG00000167657    19    3958451    3971121     26       5  150064     -0.24492      0.59674
_SET2_     ENSG00000105255    19    4304597    4323840     60      13  150064      -1.0319      0.84895
_SET2_     ENSG00000167671    19    4444996    4457819     39       8  150064      0.46606      0.32059
_SET2_     ENSG00000196365    19    5691845    5720583    100      16  150064        1.758     0.039374
_SET2_     ENSG00000031823    19    5916150    5978153    101      21  150064     0.085371      0.46598
_SET2_     ENSG00000125650    19    6375159    6379069     21       4  150064     -0.19053      0.57555
_SET2_     ENSG00000104833    19    6494330    6502859     15       6  150064      -1.0295      0.84839
_SET2_     ENSG00000032444    19    7598890    7626650    152      21  150064     -0.71055      0.76132
_SET2_     ENSG00000183248    19    7933605    7939326     14       6  150064      0.87405      0.19104
_SET2_     ENSG00000104980    19    7991603    8008805     73       9  150064       1.2407      0.10737
_SET2_     ENSG00000130813    19   10196798   10203928      7       2  150064     -0.33752      0.63214
_SET2_     ENSG00000105364    19   10362577   10370721     19       6  150064       1.0562      0.14544
_SET2_     ENSG00000105376    19   10400657   10407454     22       6  150064       1.0762      0.14092
_SET2_     ENSG00000065989    19   10527449   10580305     96      14  150064    0.0090174       0.4964
_SET2_     ENSG00000129355    19   10677138   10679735      6       2  150064     -0.22127      0.58756
_SET2_     ENSG00000129351    19   10764937   10803093     60       8  150064     -0.63044       0.7358
_SET2_     ENSG00000142453    19   10982189   11033453     97      17  150064      0.99919      0.15885
_SET2_     ENSG00000127616    19   11071598   11176071    298      25  150064     -0.78182      0.78284
_SET2_     ENSG00000105520    19   11466062   11476374     11       4  150064     -0.74892      0.77305
_SET2_     ENSG00000130159    19   11616731   11639989     53       8  150064     -0.58657      0.72125
_SET2_     ENSG00000105576    19   12810008   12834825     57       4  150064      0.69183      0.24452
_SET2_     ENSG00000095066    19   12873817   12983554    260      23  150064       1.1855      0.11791
_SET2_     ENSG00000105613    19   12944765   12985765     90      10  150064       1.0577       0.1451
_SET2_     ENSG00000179262    19   13056669   13064456     12       6  150064      0.68385      0.24703
_SET2_     ENSG00000179271    19   13064972   13068050      3       2  150064      0.08365      0.46667
_SET2_     ENSG00000104907    19   13215716   13228381     16       8  150064       2.7684    0.0028168
_SET2_     ENSG00000141837    19   13317256   13734804   1549     144  150064       3.1807   0.00073467
_SET2_     ENSG00000132024    19   14017014   14041692     25       6  150064      -1.3718      0.91493
_SET2_     ENSG00000072062    19   14202500   14228896     21       3  150064      -1.0524       0.8537
_SET2_     ENSG00000099795    19   14676890   14682874     14       5  150064      0.26254      0.39645
_SET2_     ENSG00000105143    19   15060846   15133802    502      42  150064     -0.24689       0.5975
_SET2_     ENSG00000141867    19   15347647   15443356    104      15  150064       1.1245      0.13041
_SET2_     ENSG00000127527    19   16466050   16582896    195      19  150064     -0.50203      0.69218
_SET2_     ENSG00000127511    19   16940211   16991164    105      17  150064     -0.52608      0.70058
_SET2_     ENSG00000099330    19   17337013   17340028     27       6  150064      0.58266      0.28006
_SET2_     ENSG00000160113    19   17342692   17356749     41      15  150064       1.0507      0.14671
_SET2_     ENSG00000127220    19   17402940   17421045     58      10  150064     -0.98988      0.83888
_SET2_     ENSG00000130311    19   17420327   17434110     75      16  150064      -0.7687      0.77896
_SET2_     ENSG00000130477    19   17712137   17799401    341      63  150064       1.6468       0.0498
_SET2_     ENSG00000130479    19   17830051   17845325     63       8  150064       1.2979     0.097156
_SET2_     ENSG00000105642    19   18062102   18110889    122      21  150064      0.80498      0.21041
_SET2_     ENSG00000105647    19   18263928   18281350     36       9  150064     0.018056       0.4928
_SET2_     ENSG00000105649    19   18307594   18314884     15       4  150064     -0.41297      0.66019
_SET2_     ENSG00000105701    19   18642561   18654887     20       9  150064      0.39782      0.34538
_SET2_     ENSG00000006015    19   18699495   18703146     11       3  150064      0.80874      0.20933
_SET2_     ENSG00000105696    19   18718240   18731849     49      12  150064      0.97645      0.16442
_SET2_     ENSG00000167487    19   18747775   18781309    110      20  150064       1.9789     0.023911
_SET2_     ENSG00000105669    19   19010323   19030206     47      11  150064    0.0098406      0.49607
_SET2_     ENSG00000105671    19   19030484   19039436     24       8  150064       1.6359     0.050927
_SET2_     ENSG00000064607    19   19101697   19144832     84       9  150064      0.27342      0.39227
_SET2_     ENSG00000105705    19   19386827   19431653     99      12  150064       5.2543   7.4314e-08
_SET2_     ENSG00000186010    19   19626545   19644285     33       3  150064       4.4695   3.9195e-06
_SET2_     ENSG00000105726    19   19756007   19774502     53      12  150064       4.0294   2.7958e-05
_SET2_     ENSG00000105173    19   30302805   30315215     28      10  150064       0.8032      0.21093
_SET2_     ENSG00000105220    19   34850385   34893061     87      16  150064      0.71646      0.23685
_SET2_     ENSG00000221857    19   35629728   35642239     17       4  150064     -0.57093      0.71598
_SET2_     ENSG00000126243    19   36426260   36436669     16       4  150064     -0.16572      0.56581
_SET2_     ENSG00000126247    19   36630477   36641255     20       7  150064      0.96659      0.16687
_SET2_     ENSG00000011332    19   38701646   38720354     59      13  150064       1.2884     0.098807
_SET2_     ENSG00000104835    19   39405906   39440495     88      11  150064       2.6875    0.0035989
_SET2_     ENSG00000006712    19   39876492   39881835     10       3  150064       1.0989       0.1359
_SET2_     ENSG00000196235    19   39926796   39967310    124      12  150064       1.7234     0.042404
_SET2_     ENSG00000105197    19   39971052   39984422     31       6  150064       2.0853     0.018523
_SET2_     ENSG00000105223    19   40854363   40886346     85      21  150064      -1.1952      0.88399
_SET2_     ENSG00000160460    19   40972148   41082370    275      39  150064      0.46811      0.31985
_SET2_     ENSG00000077348    19   41892279   41903384     21       3  150064        1.308     0.095441
_SET2_     ENSG00000105404    19   42460833   42463542      5       2  150064    -0.084685      0.53374
_SET2_     ENSG00000105409    19   42470734   42501649     28      13  150064       2.1663     0.015144
_SET2_     ENSG00000105429    19   42829761   42882921     61       5  150064       1.5898     0.055945
_SET2_     ENSG00000073050    19   44047192   44084625    139      23  150064     -0.87407      0.80896
_SET2_     ENSG00000130204    19   45393826   45406946     50      11  150064     -0.95683      0.83067
_SET2_     ENSG00000104853    19   45457842   45496599    109      14  150064       2.7987    0.0025655
_SET2_     ENSG00000007047    19   45582546   45808541    737      57  150064      0.97803      0.16403
_SET2_     ENSG00000104884    19   45853095   45874176     63      12  150064      0.69101      0.24478
_SET2_     ENSG00000012061    19   45910591   45982086    223      29  150064     -0.52794      0.70123
_SET2_     ENSG00000125744    19   45988547   46000319     34       7  150064     -0.42427      0.66432
_SET2_     ENSG00000125743    19   46190712   46195827      9       4  150064       1.2192      0.11138
_SET2_     ENSG00000104967    19   46436992   46476804     77      17  150064      0.88832      0.18718
_SET2_     ENSG00000160014    19   47104331   47114050     16       6  150064       1.4515     0.073314
_SET2_     ENSG00000090372    19   47222764   47250251     50      10  150064      0.44271      0.32899
_SET2_     ENSG00000181027    19   47249303   47280245     95      15  150064      0.77868      0.21808
_SET2_     ENSG00000160007    19   47421933   47508334    102      14  150064      -0.9873      0.83825
_SET2_     ENSG00000130748    19   47549165   47551888      5       2  150064      0.75288      0.22576
_SET2_     ENSG00000118160    19   47931274   47975425     88      12  150064       1.7403     0.040907
_SET2_     ENSG00000118162    19   47978401   47987525      8       4  150064     -0.60036      0.72587
_SET2_     ENSG00000063176    19   49122548   49133974     15       5  150064       2.4244    0.0076675
_SET2_     ENSG00000105516    19   49133287   49140695      9       2  150064       1.2242      0.11044
_SET2_     ENSG00000063180    19   49141199   49149569     12       3  150064       1.4565     0.072628
_SET2_     ENSG00000105538    19   49223844   49243978     46       7  150064       3.4928   0.00023895
_SET2_     ENSG00000104805    19   49403307   49426629     94      20  150064      0.65344      0.25674
_SET2_     ENSG00000104863    19   49617581   49621717     18       3  150064       3.5265   0.00021053
_SET2_     ENSG00000177380    19   49622646   49654283    104      17  150064       2.5526    0.0053466
_SET2_     ENSG00000104888    19   49932658   49945617     25       8  150064        1.132      0.12882
_SET2_     ENSG00000142546    19   50058968   50093519     69       9  150064       4.7457   1.0389e-06
_SET2_     ENSG00000104973    19   50321539   50342073     40       8  150064      -1.0087      0.84344
_SET2_     ENSG00000104960    19   50353992   50364001     37      10  150064      0.60862      0.27139
_SET2_     ENSG00000039650    19   50364461   50371166     12       4  150064     -0.01624      0.50648
_SET2_     ENSG00000131408    19   50832910   50886239    106      11  150064       2.0876     0.018415
_SET2_     ENSG00000105568    19   52693292   52730687    145      19  150064     0.024376      0.49028
_SET2_     ENSG00000126583    19   54382444   54410906     38       7  150064     -0.48927      0.68767
_SET2_     ENSG00000170906    19   54606036   54612564     28       6  150064      0.58353      0.27977
_SET2_     ENSG00000105619    19   54610320   54619055     31       9  150064     -0.62713      0.73471
_SET2_     ENSG00000088038    19   54641444   54659419     52      12  150064      0.28669      0.38717
_SET2_     ENSG00000125505    19   54677107   54693733     53      16  150064     -0.83845      0.79911
_SET2_     ENSG00000129990    19   55682567   55691809     60       7  150064       1.4557     0.072742
_SET2_     ENSG00000180089    19   55738007   55741647     12       4  150064       0.2692      0.39389
_SET2_     ENSG00000133265    19   55773599   55791749     36       9  150064      0.82334      0.20516
_SET2_     ENSG00000213015    19   56146382   56154835     29       8  150064       1.5716     0.058026
_SET2_     ENSG00000083812    19   58978423   58984945      7       4  150064       2.1148     0.017224
_SET2_     ENSG00000083807    19   58990879   59023780     72      11  150064       2.1999     0.013906
_SET2_     ENSG00000130726    19   59055458   59062089      8       3  150064        3.173   0.00075426
_SET2_     ENSG00000130724    19   59062933   59066491      5       2  150064        3.205    0.0006753
_SET2_     ENSG00000130725    19   59067079   59070327      3       1  150064       2.9706     0.001486
_SET2_     ENSG00000099326    19   59073298   59084942     21       4  150064       3.2336   0.00061119
_SET2_     ENSG00000213753    19   59084870   59111168     37       6  150064       3.3155   0.00045732
_SET2_     ENSG00000125841    20     327426     340304     26       9  150064       1.2616      0.10354
_SET2_     ENSG00000088832    20    1349622    1373806     58      12  150064       1.6066     0.054073
_SET2_     ENSG00000198053    20    1875154    1920543    171      20  150064       3.7698   8.1699e-05
_SET2_     ENSG00000132670    20    2844830    3019722    307      20  150064       1.5824     0.056779
_SET2_     ENSG00000088899    20    3143263    3154192     35      13  150064      0.37967      0.35209
_SET2_     ENSG00000101222    20    3758151    3762095      7       3  150064     -0.90072      0.81613
_SET2_     ENSG00000101224    20    3767578    3786762     47      10  150064     -0.93331      0.82467
_SET2_     ENSG00000125843    20    3801178    3805949      7       2  150064       1.5686     0.058367
_SET2_     ENSG00000101236    20    3907956    3996229    230      17  150064       2.4541     0.007062
_SET2_     ENSG00000089057    20    4833002    4990939    411      50  150064     -0.48492      0.68613
_SET2_     ENSG00000235036    20   10593509   10594877      4       1  150064      0.63703      0.26205
_SET2_     ENSG00000125846    20   18269121   18297640     87      16  150064      0.37769      0.35283
_SET2_     ENSG00000197586    20   25176329   25207365    100      14  150064       1.6787     0.046603
_SET2_     ENSG00000100994    20   25228705   25278650    169      11  150064       1.0506      0.14671
_SET2_     ENSG00000101337    20   30697309   30755061    121      11  150064       1.5562     0.059827
_SET2_     ENSG00000125967    20   32244893   32262269     17       7  150064      0.41324      0.33971
_SET2_     ENSG00000100983    20   33516236   33543620     37       7  150064       1.6858      0.04592
_SET2_     ENSG00000100991    20   33590207   33680674    252      12  150064       1.5129     0.065155
_SET2_     ENSG00000125991    20   34129770   34145405     33       6  150064     -0.57231      0.71644
_SET2_     ENSG00000171222    20   34541539   34547394     16       4  150064      -1.4094      0.92064
_SET2_     ENSG00000088367    20   34679426   34820721    151      20  150064     -0.40205      0.65618
_SET2_     ENSG00000080845    20   34894258   35157040    261      34  150064       1.3842     0.083147
_SET2_     ENSG00000166619    20   36120874   36156333     51       7  150064      0.78212      0.21707
_SET2_     ENSG00000196090    20   40701392   41818610   3580     208  150064       2.0676     0.019338
_SET2_     ENSG00000168734    20   43160426   43252888    172      20  150064      -1.0154      0.84505
_SET2_     ENSG00000064601    20   44518783   44527459     18       4  150064    -0.068793      0.52742
_SET2_     ENSG00000198026    20   44577292   44600833     68      17  150064       1.2751      0.10114
_SET2_     ENSG00000124140    20   44650356   44688784    129      18  150064       3.5018    0.0002311
_SET2_     ENSG00000149654    20   44802372   44937137    313      43  150064      0.62691      0.26536
_SET2_     ENSG00000158445    20   47980414   48099184    418      37  150064       5.1047    1.657e-07
_SET2_     ENSG00000158480    20   48519928   48532080     35       7  150064     -0.16967      0.56737
_SET2_     ENSG00000087460    20   57414773   57486247    204      41  150064       2.5796    0.0049454
_SET2_     ENSG00000179242    20   59827482   60515673   3038     221  150064       1.6241     0.052173
_SET2_     ENSG00000130706    20   60877149   60883918     15       4  150064       1.6109     0.053596
_SET2_     ENSG00000101199    20   61904137   61921142     39       4  150064      0.94856      0.17142
_SET2_     ENSG00000101210    20   62119366   62130505     55      16  150064       3.9691   3.6077e-05
_SET2_     ENSG00000197114    20   62338817   62367494     83       8  150064        2.854    0.0021588
_SET2_     ENSG00000101161    20   62612488   62664453    110      12  150064      0.70013      0.24192
_SET2_     ENSG00000171703    20   62681189   62703700     64      15  150064       1.6465     0.049833
_SET2_     ENSG00000125510    20   62711526   62731996     41      10  150064      0.79806      0.21242
_SET2_     ENSG00000142149    21   33245628   33416946    615      60  150064        2.061      0.01965
_SET2_     ENSG00000159128    21   34775202   34851655    229      16  150064       2.7343    0.0031259
_SET2_     ENSG00000160209    21   45138975   45182188    142      29  150064     -0.78265      0.78308
_SET2_     ENSG00000160214    21   45209394   45225174     79      10  150064      0.92893      0.17646
_SET2_     ENSG00000141959    21   45719934   45747259    124      15  150064    -0.029913      0.51193
_SET2_     ENSG00000142185    21   45770046   45862964    220      16  150064      0.24448      0.40343
_SET2_     ENSG00000160294    21   47655047   47706211    163      21  150064       2.0725     0.019107
_SET2_     ENSG00000160299    21   47744036   47865682    552      29  150064       3.2009   0.00068496
_SET2_     ENSG00000183628    22   18893541   18901751     38       9  150064      0.12093      0.45187
_SET2_     ENSG00000237517    22   18958027   19018755    227      29  150064       1.2895     0.098609
_SET2_     ENSG00000070413    22   19023795   19109967    354      15  150064       2.4879    0.0064254
_SET2_     ENSG00000100056    22   19117792   19132197     31       7  150064       1.2007      0.11493
_SET2_     ENSG00000184702    22   19701987   19712295      2       1  150064       1.0878      0.13834
_SET2_     ENSG00000099910    22   20783528   20850170    152      14  150064     -0.55397       0.7102
_SET2_     ENSG00000099917    22   20850200   20941919    247      16  150064       3.3353   0.00042603
_SET2_     ENSG00000184436    22   21353393   21356485      7       4  150064       1.5849     0.056496
_SET2_     ENSG00000099960    22   21383007   21387129     11       3  150064     0.082646      0.46707
_SET2_     ENSG00000128266    22   23412540   23467224    110      11  150064     -0.73795      0.76973
_SET2_     ENSG00000100228    22   23487513   23506537     65       5  150064     -0.32173      0.62617
_SET2_     ENSG00000186716    22   23521891   23660224    420      32  150064     -0.58472      0.72063
_SET2_     ENSG00000099956    22   24129150   24176703    269      18  150064      0.33016      0.37064
_SET2_     ENSG00000251357    22   24204375   24237410    110      19  150064     -0.31104      0.62212
_SET2_     ENSG00000099991    22   24407642   24574596    256      20  150064     -0.25724       0.6015
_SET2_     ENSG00000185340    22   29702572   29708774     14       5  150064      0.20569      0.41852
_SET2_     ENSG00000100276    22   29708922   29715668     10       6  150064      0.69953      0.24211
_SET2_     ENSG00000100280    22   29723669   29819168    245      24  150064       1.0216      0.15348
_SET2_     ENSG00000184117    22   29950797   29977326     75       9  150064       1.2252      0.11025
_SET2_     ENSG00000186575    22   29999545   30094587    180      23  150064       1.3703     0.085301
_SET2_     ENSG00000184792    22   31089769   31303811    617      45  150064       2.5326    0.0056604
_SET2_     ENSG00000185133    22   31518717   31530682     26       8  150064       3.1815   0.00073265
_SET2_     ENSG00000241878    22   32014477   32058418    161      17  150064      0.43269      0.33262
_SET2_     ENSG00000183530    22   32072242   32146126    184      22  150064        0.764      0.22243
_SET2_     ENSG00000100150    22   32149944   32303012    429      17  150064      0.16166      0.43579
_SET2_     ENSG00000133424    22   33558212   34318829   2740     178  150064      0.42557      0.33521
_SET2_     ENSG00000100284    22   35695268   35743985    130      14  150064      0.25862      0.39796
_SET2_     ENSG00000100320    22   36134783   36424473    348      21  150064      0.11628      0.45371
_SET2_     ENSG00000166862    22   36959968   37099603    396      45  150064        1.057      0.14526
_SET2_     ENSG00000100379    22   37447779   37459430     15       5  150064     -0.39395      0.65319
_SET2_     ENSG00000100092    22   38030661   38062939    116      14  150064    -0.078709      0.53137
_SET2_     ENSG00000100116    22   38203912   38213183     24       4  150064     -0.50225      0.69225
_SET2_     ENSG00000168135    22   38822332   38851205     89      19  150064       2.5702    0.0050826
_SET2_     ENSG00000100246    22   39174513   39190203     29       9  150064      0.92319      0.17795
_SET2_     ENSG00000221890    22   39214457   39239987     83      12  150064       4.2738   9.6081e-06
_SET2_     ENSG00000183741    22   39257455   39268319     20       7  150064       2.0782     0.018847
_SET2_     ENSG00000100307    22   39516172   39548679    101      14  150064      0.56212      0.28702
_SET2_     ENSG00000100321    22   39745930   39781593    110      15  150064       2.0907     0.018278
_SET2_     ENSG00000128268    22   39853349   39888199     59      16  150064       5.9756   1.1463e-09
_SET2_     ENSG00000100346    22   39966758   40085742    299      26  150064       7.3844   7.6555e-14
_SET2_     ENSG00000100359    22   40766595   40806293     60       9  150064       2.5267    0.0057562
_SET2_     ENSG00000196588    22   40806285   41032706    393      14  150064       3.5785   0.00017276
_SET2_     ENSG00000128285    22   41074754   41078818      7       3  150064       2.9794     0.001444
_SET2_     ENSG00000100401    22   41641615   41682255     92      13  150064       4.8328   6.7319e-07
_SET2_     ENSG00000100412    22   41865129   41924993     78      17  150064       3.3896   0.00035003
_SET2_     ENSG00000198911    22   42229109   42303312    186      27  150064       4.8658   5.6998e-07
_SET2_     ENSG00000100304    22   43562628   43583139    110      20  150064     -0.74355      0.77143
_SET2_     ENSG00000186732    22   43807202   43903728    388      42  150064       1.0812       0.1398
_SET2_     ENSG00000188677    22   44395091   44568829    652      90  150064     -0.32114      0.62595
