# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = blue
# _SET1_ NGENES = 1012
# _SET1_ P = 0.00311838
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
_SET1_     ENSG00000125522    20   62737173   62738524      5       2  23347      0.93556      0.17475
_SET1_     ENSG00000154646    21   19641433   19858197    838      94  23347      0.60962      0.27106
_SET1_     ENSG00000156282    21   31538241   31538971      2       1  23347      -0.6888      0.75453
_SET1_     ENSG00000205929    21   34162985   34186053     70       7  23347       1.1509      0.12488
_SET1_     ENSG00000159197    21   35736323   35743688     27       7  23347     -0.42727      0.66541
_SET1_     ENSG00000180509    21   35818988   35884573    256      28  23347      0.41559      0.33886
_SET1_     ENSG00000159263    21   38071433   38122218    189      52  23347      0.82945      0.20342
_SET1_     ENSG00000183145    21   38378450   38391959     57      11  23347       0.6327      0.26347
_SET1_     ENSG00000184029    21   39323728   39493454    517      59  23347      0.18701      0.42583
_SET1_     ENSG00000157551    21   39529128   39679279    549      28  23347       1.2313       0.1091
_SET1_     ENSG00000184012    21   42836478   42903043    382      38  23347      0.49758      0.30939
_SET1_     ENSG00000183421    21   43159529   43187266    125      24  23347       0.5567      0.28886
_SET1_     ENSG00000160180    21   43731777   43735761     15       7  23347      0.56996      0.28435
_SET1_     ENSG00000160181    21   43766466   43771237     27      10  23347       1.0951      0.13674
_SET1_     ENSG00000160182    21   43782391   43786703     30       8  23347      0.93293      0.17543
_SET1_     ENSG00000160183    21   43791999   43816955    135      39  23347       1.1709      0.12083
_SET1_     ENSG00000160202    21   44589118   44592915     13       6  23347       1.3722     0.084994
_SET1_     ENSG00000142182    21   45666222   45682099     84      26  23347       1.8376     0.033062
_SET1_     ENSG00000160224    21   45705721   45718531     68      24  23347     -0.22338      0.58838
_SET1_     ENSG00000197421    22   18761178   18830912     38      23  23347     0.030146      0.48798
_SET1_     ENSG00000093009    22   19466982   19508135    139      27  23347     -0.72567      0.76598
_SET1_     ENSG00000099957    22   21364097   21383119     95      26  23347    0.0060201       0.4976
_SET1_     ENSG00000169548    22   22868060   22874613     60       9  23347       1.3645     0.086212
_SET1_     ENSG00000128342    22   30636436   30642840     18       8  23347        2.101     0.017821
_SET1_     ENSG00000100012    22   30843946   30868036    135      19  23347       2.7056     0.003409
_SET1_     ENSG00000100078    22   31530795   31536593     26      15  23347       1.0368      0.14991
_SET1_     ENSG00000198125    22   36002811   36033998    133      22  23347       1.9286     0.026887
_SET1_     ENSG00000128313    22   36113919   36125530     62       9  23347      0.28881      0.38636
_SET1_     ENSG00000187045    22   37461476   37505603    170      24  23347     -0.28836      0.61347
_SET1_     ENSG00000128310    22   38219389   38221502      6       3  23347     -0.20845      0.58256
_SET1_     ENSG00000100290    22   43506754   43525718     72      16  23347      0.54514      0.29283
_SET1_     ENSG00000128408    22   45809572   45828376     78      10  23347      0.96169       0.1681
_SET1_     ENSG00000182257    22   46445358   46450024     16       5  23347        1.537     0.062153
_SET1_     ENSG00000075275    22   46756731   46933067   1052     105  23347     -0.77589      0.78109
_SET1_     ENSG00000188130    22   50683879   50700254     79      16  23347    -0.060106      0.52396
_SET1_     ENSG00000128165    22   50919985   50924869     20      12  23347      0.64358      0.25993


# _SET2_ SET = greenyellow
# _SET2_ NGENES = 129
# _SET2_ P = 0.00011701
_SET2_     GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
_SET2_     ENSG00000142583     1    9095166    9148537    244      30  23347       0.4104      0.34076
_SET2_     ENSG00000173372     1   22962999   22966101      8       4  23347       1.4335     0.075865
_SET2_     ENSG00000173369     1   22979255   22988031     31       8  23347     0.084721      0.46624
_SET2_     ENSG00000169403     1   28473677   28520447     86      26  23347       1.0121      0.15574
_SET2_     ENSG00000162511     1   31205316   31230667     82      28  23347       2.2908     0.010986
_SET2_     ENSG00000119535     1   36931644   36948879     53      15  23347       2.1298     0.016596
_SET2_     ENSG00000143119     1  111415775  111442550    101      17  23347       -1.082      0.86038
_SET2_     ENSG00000121933     1  112025970  112106584    325      44  23347      -1.4551      0.92717
_SET2_     ENSG00000150337     1  149754227  149764074     10       4  23347     -0.10444      0.54159
_SET2_     ENSG00000163131     1  150702672  150738433     78      12  23347       3.7087   0.00010416
_SET2_     ENSG00000163191     1  152004982  152020383     24       4  23347     -0.57184      0.71629
_SET2_     ENSG00000163563     1  158801107  158819296     54      15  23347       1.3234     0.092844
_SET2_     ENSG00000066294     1  160510885  160549306    146      21  23347    -0.077266      0.53079
_SET2_     ENSG00000158869     1  161185024  161190489     20       8  23347       1.6512     0.049351
_SET2_     ENSG00000203747     1  161511549  161600917    392      37  23347       3.7049   0.00010573
_SET2_     ENSG00000116701     1  183524698  183560011    105      26  23347    0.0024148      0.49904
_SET2_     ENSG00000187554     1  223282748  223316624    134      16  23347       3.3606   0.00038885
_SET2_     ENSG00000115956     2   68592305   68624585    191      16  23347       2.4907    0.0063743
_SET2_     ENSG00000159399     2   75061108   75120486    249      39  23347     -0.46128       0.6777
_SET2_     ENSG00000118640     2   85788685   85809154     84      14  23347       1.5435     0.061353
_SET2_     ENSG00000075884     2  143848931  144525921   1877     114  23347      0.15061      0.44014
_SET2_     ENSG00000073737     2  169921299  169952677     55      19  23347     -0.77497      0.78082
_SET2_     ENSG00000168918     2  233924677  234116549    773      60  23347      0.53196      0.29738
_SET2_     ENSG00000163513     3   30647994   30735634    358      57  23347       1.7464     0.040369
_SET2_     ENSG00000168329     3   39304985   39323226     68      22  23347       1.2023      0.11462
_SET2_     ENSG00000163823     3   46243200   46249887     13       2  23347     -0.74596      0.77216
_SET2_     ENSG00000010327     3   52529354   52558511     81      20  23347        1.149      0.12528
_SET2_     ENSG00000180353     3  121350246  121379774     93      15  23347     -0.68276      0.75262
_SET2_     ENSG00000114013     3  121774213  121839983    144      31  23347       0.2063      0.41828
_SET2_     ENSG00000181631     3  151044100  151047336     13       5  23347      0.11514      0.45417
_SET2_     ENSG00000073849     3  186648274  186796341    684      90  23347     -0.60258      0.72661
_SET2_     ENSG00000174125     4   38792298   38858438    332      25  23347        1.521     0.064133
_SET2_     ENSG00000145287     4   84011201   84058228    135      32  23347       1.8287     0.033725
_SET2_     ENSG00000163106     4   95219686   95264027    132      19  23347       1.0811      0.13982
_SET2_     ENSG00000145569     5   14581884   14615116     59      17  23347     -0.29914      0.61758
_SET2_     ENSG00000082074     5   39105338   39274630    632      40  23347       1.6005     0.054745
_SET2_     ENSG00000145685     5   77781038   78065844    822      70  23347       2.5108    0.0060224
_SET2_     ENSG00000170458     5  140011313  140013286      3       2  23347      0.28063       0.3895
_SET2_     ENSG00000182578     5  149432854  149492935    216      39  23347   -0.0017359      0.50069
_SET2_     ENSG00000019582     5  149781200  149792492     27      10  23347     -0.69823      0.75748
_SET2_     ENSG00000134516     5  169064251  169510386   1776     127  23347      0.24715       0.4024
_SET2_     ENSG00000112799     6    6588341    6655216    387      53  23347     -0.70185      0.75861
_SET2_     ENSG00000204482     6   31553901   31556686     18      11  23347       6.4857   4.4155e-11
_SET2_     ENSG00000204472     6   31582961   31584798      9       4  23347       4.1765   1.4799e-05
_SET2_     ENSG00000204287     6   32407619   32412823     65      12  23347       6.2295   2.3391e-10
_SET2_     ENSG00000196126     6   32546546   32557625    672      42  23347       7.6938    7.144e-15
_SET2_     ENSG00000196735     6   32595956   32614839   1488      26  23347       7.6938    7.144e-15
_SET2_     ENSG00000242574     6   32902406   32908847     56      10  23347       2.2651     0.011754
_SET2_     ENSG00000204257     6   32916390   32936871    118      27  23347       4.2944    8.757e-06
_SET2_     ENSG00000231389     6   33032346   33048552    363      16  23347        0.419      0.33761
_SET2_     ENSG00000223865     6   33043703   33054978    290      26  23347       3.4979   0.00023445
_SET2_     ENSG00000095970     6   41126244   41130924      6       4  23347      0.17907      0.42894
_SET2_     ENSG00000026297     6  167342992  167370679    103      25  23347       5.6969   6.0989e-09
_SET2_     ENSG00000106066     7   29034847   29235067    844      79  23347      0.85177      0.19717
_SET2_     ENSG00000127951     7   76822688   76829143      8       5  23347     -0.69529      0.75656
_SET2_     ENSG00000197093     7   99756867   99766373     21       8  23347     -0.50143      0.69197
_SET2_     ENSG00000105967     7  115575202  115799950    632      34  23347       1.2405       0.1074
_SET2_     ENSG00000106034     7  120628731  120937498    921      41  23347     -0.15406      0.56122
_SET2_     ENSG00000059377     7  139476850  139720125    890      66  23347     -0.21132      0.58368
_SET2_     ENSG00000133574     7  150264365  150271041     19       5  23347      0.78678      0.21571
_SET2_     ENSG00000133561     7  150322463  150329473     21       6  23347      0.85184      0.19715
_SET2_     ENSG00000042980     8   24151553   24216531    252      12  23347      0.44514      0.32811
_SET2_     ENSG00000155926     8  134048973  134115298    316      24  23347       1.1742      0.12016
_SET2_     ENSG00000165025     9   93564069   93660831    512      56  23347      -1.1111      0.86674
_SET2_     ENSG00000095303     9  125132824  125157982    126      18  23347       2.0043     0.022521
_SET2_     ENSG00000183748    10   17851362   17953178     42      20  23347       2.1411     0.016135
_SET2_     ENSG00000077420    10   26727132   26856732    536      69  23347      -0.4873      0.68698
_SET2_     ENSG00000012779    10   45869661   45941561    305      38  23347         2.74    0.0030719
_SET2_     ENSG00000152804    10   94447945   94455403     13       6  23347       2.1804     0.014613
_SET2_     ENSG00000138185    10   97471536   97637023    578      28  23347     -0.60128      0.72617
_SET2_     ENSG00000148908    10  121259340  121302220    175      33  23347       1.6655     0.047906
_SET2_     ENSG00000132274    11    5710919    5758319    319      35  23347     0.012756      0.49491
_SET2_     ENSG00000133800    11   10578513   10633236    192      26  23347       1.9476      0.02573
_SET2_     ENSG00000110077    11   59939081   59952139     38       9  23347      0.45977      0.32284
_SET2_     ENSG00000110446    11   60704556   60720002     48      14  23347       2.1514     0.015723
_SET2_     ENSG00000165457    11   71927645   71932994      9       4  23347      0.76528      0.22205
_SET2_     ENSG00000175567    11   73685712   73694352     17       3  23347      -1.0002      0.84139
_SET2_     ENSG00000137491    11   74811608   74917594    399      34  23347     -0.49742      0.69055
_SET2_     ENSG00000109861    11   88026760   88070955    177      25  23347        2.098     0.017954
_SET2_     ENSG00000137752    11  104896170  104972158    315      24  23347     -0.11394      0.54536
_SET2_     ENSG00000150782    11  112013974  112034840     55      14  23347        2.215     0.013379
_SET2_     ENSG00000151702    11  128556430  128683162    483      69  23347    -0.034571      0.51379
_SET2_     ENSG00000010610    12    6896024    6929974    151      29  23347      0.33275      0.36966
_SET2_     ENSG00000111679    12    7055631    7070479     32      13  23347     -0.33103      0.62969
_SET2_     ENSG00000171860    12    8210898    8219067     13       6  23347      -1.4272      0.92323
_SET2_     ENSG00000110848    12    9905082    9913497     39      11  23347       2.6376    0.0041742
_SET2_     ENSG00000172243    12   10269376   10282857     70       8  23347       1.8367     0.033128
_SET2_     ENSG00000173391    12   10310902   10324737     66      12  23347      0.46108      0.32237
_SET2_     ENSG00000121316    12   14656595   14721283    183      33  23347       2.1048     0.017653
_SET2_     ENSG00000111348    12   15094951   15114662     57      12  23347    -0.017065      0.50681
_SET2_     ENSG00000110934    12   51674822   51718452    180      16  23347      0.68811      0.24569
_SET2_     ENSG00000123338    12   54891495   54937726    134      40  23347     -0.91961      0.82111
_SET2_     ENSG00000111145    12   96588160   96663613    251      45  23347       2.9611    0.0015327
_SET2_     ENSG00000132965    13   31309645   31338556    135      22  23347     -0.26199      0.60334
_SET2_     ENSG00000136167    13   46700055   46786006    330      51  23347      0.75308       0.2257
_SET2_     ENSG00000139679    13   48963707   49018840    129      20  23347      0.70468      0.24051
_SET2_     ENSG00000125257    13   95672083   95953687   1351     102  23347       0.5214      0.30104
_SET2_     ENSG00000169508    13   99946784   99959659     28      11  23347       4.5028    3.353e-06
_SET2_     ENSG00000169413    14   21249210   21250626      3       2  23347      0.98518      0.16227
_SET2_     ENSG00000155465    14   23242431   23299029    322      45  23347      0.40546      0.34257
_SET2_     ENSG00000140030    14   88471468   88478419     21       6  23347       3.0795    0.0010369
_SET2_     ENSG00000197249    14   94843084   94857030     76      23  23347       1.3339      0.09111
_SET2_     ENSG00000068793    15   22892005   23006016    542      77  23347     -0.38994      0.65171
_SET2_     ENSG00000137841    15   40570377   40600136     72      17  23347      0.85993      0.19491
_SET2_     ENSG00000104043    15   50150435   50475014   1185      69  23347      0.11739      0.45328
_SET2_     ENSG00000140749    16   21652609   21663981     24      12  23347     0.018341      0.49268
_SET2_     ENSG00000103490    16   31212806   31214771      2       1  23347      0.19009      0.42462
_SET2_     ENSG00000169896    16   31271311   31344213    193      14  23347       2.6622    0.0038814
_SET2_     ENSG00000140678    16   31366455   31394318     51      17  23347       2.0826     0.018643
_SET2_     ENSG00000178573    16   79619740   79634611     66      23  23347       0.7067      0.23988
_SET2_     ENSG00000197943    16   81772702   81991899   1585     127  23347       5.5651   1.3104e-08
_SET2_     ENSG00000140968    16   85932409   85956215     97      16  23347     -0.61851      0.73188
_SET2_     ENSG00000051523    16   88709691   88717560     45      17  23347      0.52787      0.29879
_SET2_     ENSG00000168961    17   25956824   25976586     64       9  23347     -0.60764      0.72829
_SET2_     ENSG00000184060    17   29233362   29286340    123      19  23347     -0.35393       0.6383
_SET2_     ENSG00000030582    17   42422614   42430470     16       8  23347     -0.28068      0.61052
_SET2_     ENSG00000167851    17   72462555   72480933     93      20  23347     -0.76154      0.77683
_SET2_     ENSG00000129667    17   74466973   74497872    139      27  23347       3.1702   0.00076158
_SET2_     ENSG00000125730    19    6677715    6730573    251      33  23347      0.20067      0.42048
_SET2_     ENSG00000268173    19   18263968   18288927     63      15  23347     -0.20701        0.582
_SET2_     ENSG00000011600    19   36395303   36399197     22       6  23347     -0.16701      0.56632
_SET2_     ENSG00000090920    19   40353963   40440533    288      48  23347      0.24706      0.40243
_SET2_     ENSG00000224916    19   45445495   45452822     33       8  23347      -1.7445      0.95946
_SET2_     ENSG00000104894    19   49838428   49846592     18       4  23347      -1.2685      0.89769
_SET2_     ENSG00000171051    19   52248425   52307363    287      47  23347       1.7704     0.038326
_SET2_     ENSG00000101336    20   30639991   30689659    140      26  23347       3.0097    0.0013075
_SET2_     ENSG00000155307    21   15857549   15955723    434      46  23347       2.7538    0.0029451
_SET2_     ENSG00000160255    21   46305868   46351904    265      56  23347    -0.098984      0.53942
_SET2_     ENSG00000100055    22   37678068   37711382    122      22  23347      0.42607      0.33503
