# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = turquoise
# _SET1_ NGENES = 1064
# _SET1_ P = 0.00201074
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET1_     ENSG00000100991    20   33590207   33680674    255      13  160000       1.7754     0.037915
_SET1_     ENSG00000125991    20   34129770   34145405     33       6  160000       1.1068      0.13419
_SET1_     ENSG00000171222    20   34541539   34547394     16       4  160000       2.3831    0.0085847
_SET1_     ENSG00000088367    20   34679426   34820721    145      18  160000     -0.60363      0.72695
_SET1_     ENSG00000080845    20   34894258   35157040    274      39  160000      0.23309      0.40785
_SET1_     ENSG00000166619    20   36120874   36156333     52       7  160000    -0.042063      0.51678
_SET1_     ENSG00000196090    20   40701392   41818610   3627     202  160000       4.6757   1.4649e-06
_SET1_     ENSG00000168734    20   43160426   43252888    177      21  160000     -0.17025      0.56759
_SET1_     ENSG00000064601    20   44518783   44527459     18       4  160000       2.8193    0.0024068
_SET1_     ENSG00000198026    20   44577292   44600833     53      13  160000       3.7283   9.6379e-05
_SET1_     ENSG00000124140    20   44650356   44688784    123      17  160000       1.0763       0.1409
_SET1_     ENSG00000149654    20   44802372   44937137    299      40  160000       3.7196   9.9775e-05
_SET1_     ENSG00000158445    20   47980414   48099184    414      35  160000    -0.064472       0.5257
_SET1_     ENSG00000158480    20   48519928   48532080     38       8  160000     -0.90639      0.81764
_SET1_     ENSG00000087460    20   57414773   57486247    192      36  160000      0.83482      0.20191
_SET1_     ENSG00000179242    20   59827482   60515673   3073     231  160000       2.1791     0.014663
_SET1_     ENSG00000130706    20   60877149   60883918     17       6  160000    -0.028013      0.51117
_SET1_     ENSG00000101199    20   61904137   61921142     44       5  160000       1.7219     0.042547
_SET1_     ENSG00000101210    20   62119366   62130505     59      17  160000     -0.48814      0.68728
_SET1_     ENSG00000197114    20   62338817   62367494     82       8  160000       1.9089     0.028138
_SET1_     ENSG00000101161    20   62612488   62664453    109      12  160000     0.087112      0.46529
_SET1_     ENSG00000171703    20   62681189   62703700     60      13  160000       0.8209      0.20585
_SET1_     ENSG00000125510    20   62711526   62731996     38       9  160000      0.79442      0.21348
_SET1_     ENSG00000142149    21   33245628   33416946    589      57  160000       1.7014     0.044434
_SET1_     ENSG00000159128    21   34775202   34851655    224      15  160000      0.75562      0.22494
_SET1_     ENSG00000160209    21   45138975   45182188    136      27  160000      -0.3798      0.64795
_SET1_     ENSG00000160214    21   45209394   45225174     78       9  160000      -1.3477      0.91113
_SET1_     ENSG00000141959    21   45719934   45747259    125      15  160000      -1.2813      0.89995
_SET1_     ENSG00000142185    21   45770046   45862964    205      15  160000      -0.3956       0.6538
_SET1_     ENSG00000160294    21   47655047   47706211    171      23  160000     -0.25536      0.60078
_SET1_     ENSG00000160299    21   47744036   47865682    547      27  160000     -0.27775       0.6094
_SET1_     ENSG00000183628    22   18893541   18901751     42      11  160000      0.35964      0.35956
_SET1_     ENSG00000237517    22   18958027   19018755    234      31  160000       2.7207    0.0032574
_SET1_     ENSG00000070413    22   19023795   19109967    360      16  160000       1.8503     0.032138
_SET1_     ENSG00000100056    22   19117792   19132197     33       7  160000       2.0084     0.022301
_SET1_     ENSG00000184702    22   19701987   19712295      3       1  160000      0.34004      0.36691
_SET1_     ENSG00000099910    22   20783528   20850170    155      15  160000       1.2876     0.098949
_SET1_     ENSG00000099917    22   20850200   20941919    258      17  160000      0.73996      0.22966
_SET1_     ENSG00000184436    22   21353393   21356485      6       3  160000     -0.44268        0.671
_SET1_     ENSG00000099960    22   21383007   21387129     11       3  160000      -1.2065      0.88619
_SET1_     ENSG00000128266    22   23412540   23467224    119      13  160000       1.1685      0.12129
_SET1_     ENSG00000100228    22   23487513   23506537     65       5  160000     -0.66902      0.74826
_SET1_     ENSG00000186716    22   23521891   23660224    430      33  160000     -0.14687      0.55838
_SET1_     ENSG00000099956    22   24129150   24176703    271      17  160000      0.21354      0.41545
_SET1_     ENSG00000251357    22   24204375   24237410    113      20  160000       2.1098     0.017437
_SET1_     ENSG00000099991    22   24407642   24574596    270      21  160000       2.1975     0.013994
_SET1_     ENSG00000185340    22   29702572   29708774     14       5  160000       3.0448    0.0011642
_SET1_     ENSG00000100276    22   29708922   29715668      8       4  160000       2.7969    0.0025797
_SET1_     ENSG00000100280    22   29723669   29819168    227      22  160000        4.051   2.5501e-05
_SET1_     ENSG00000184117    22   29950797   29977326     74       9  160000       2.7766    0.0027466
_SET1_     ENSG00000186575    22   29999545   30094587    169      20  160000       3.8209   6.6473e-05
_SET1_     ENSG00000184792    22   31089769   31303811    597      44  160000       3.1777   0.00074234
_SET1_     ENSG00000185133    22   31518717   31530682     24       7  160000       1.2232      0.11062
_SET1_     ENSG00000241878    22   32014477   32058418    139      13  160000       1.7293     0.041881
_SET1_     ENSG00000183530    22   32072242   32146126    159      17  160000       3.3372   0.00042315
_SET1_     ENSG00000100150    22   32149944   32303012    414      16  160000       3.0352    0.0012019
_SET1_     ENSG00000133424    22   33558212   34318829   2652     171  160000       3.8197   6.6795e-05
_SET1_     ENSG00000100284    22   35695268   35743985    132      15  160000     -0.53946      0.70521
_SET1_     ENSG00000100320    22   36134783   36424473    358      23  160000       2.1943     0.014108
_SET1_     ENSG00000166862    22   36959968   37099603    413      49  160000      -2.1535      0.98436
_SET1_     ENSG00000100379    22   37447779   37459430     17       6  160000     -0.73068      0.76751
_SET1_     ENSG00000100092    22   38030661   38062939    115      14  160000       2.2876      0.01108
_SET1_     ENSG00000100116    22   38203912   38213183     25       5  160000       1.6002     0.054773
_SET1_     ENSG00000168135    22   38822332   38851205     79      17  160000      0.50874      0.30547
_SET1_     ENSG00000100246    22   39174513   39190203     24       7  160000      0.22011      0.41289
_SET1_     ENSG00000221890    22   39214457   39239987     75      10  160000     -0.66366      0.74655
_SET1_     ENSG00000183741    22   39257455   39268319     14       4  160000     -0.76722      0.77852
_SET1_     ENSG00000100307    22   39516172   39548679    100      14  160000      0.42568      0.33517
_SET1_     ENSG00000100321    22   39745930   39781593    115      16  160000      0.15185      0.43965
_SET1_     ENSG00000128268    22   39853349   39888199     60      17  160000       1.9108     0.028016
_SET1_     ENSG00000100346    22   39966758   40085742    280      25  160000        5.746   4.5692e-09
_SET1_     ENSG00000100359    22   40766595   40806293     57       8  160000      0.65285      0.25693
_SET1_     ENSG00000196588    22   40806285   41032706    391      14  160000       2.2808     0.011282
_SET1_     ENSG00000128285    22   41074754   41078818      7       3  160000        2.531    0.0056862
_SET1_     ENSG00000100401    22   41641615   41682255     87      12  160000     -0.24396      0.59637
_SET1_     ENSG00000100412    22   41865129   41924993     62      13  160000     -0.58668      0.72129
_SET1_     ENSG00000198911    22   42229109   42303312    173      24  160000       2.6152    0.0044584
_SET1_     ENSG00000100304    22   43562628   43583139    108      19  160000     -0.58487      0.72068
_SET1_     ENSG00000186732    22   43807202   43903728    380      39  160000      -1.2552       0.8953
_SET1_     ENSG00000188677    22   44395091   44568829    679      99  160000       1.2297      0.10941
_SET1_     ENSG00000100416    22   46726772   46753237     59       9  160000      -1.2684      0.89767
_SET1_     ENSG00000075240    22   46971909   47075688    481      33  160000     -0.93962      0.82629
_SET1_     ENSG00000185386    22   50702142   50709196     23       8  160000       2.9855    0.0014157
_SET1_     ENSG00000100239    22   50781733   50883514    398      24  160000       4.3504   6.7936e-06
_SET1_     ENSG00000100241    22   50883429   50913454     86      18  160000       2.4496    0.0071509
_SET1_     ENSG00000025770    22   50946645   50961901     59      13  160000     -0.39569      0.65383
_SET1_     ENSG00000008735    22   51039114   51052409     65      14  160000        2.147     0.015899
